galaxy,T,n_data,status,iteration,mu_disk_at_fit,tau_disk_at_fit,mu_bulge_at_fit,tau_bulge_at_fit,fit_time_sec,bulgeless,best_N,best_bic,best_chi2,best_chi2_red,best_Y_disk,best_Y_bulge,prior_penalty_at_best,is_adequate,is_shell_bearing,delta_bic_framework_vs_burkert,chi2_N0,chi2_red_N0,bic_N0,Y_disk_N0,Y_bulge_N0,chi2_N1,chi2_red_N1,bic_N1,Y_disk_N1,Y_bulge_N1,M_shell_1_N1,r_shell_1_N1,sigma_shell_1_N1,sigma_over_r_1_N1,chi2_N2,chi2_red_N2,bic_N2,Y_disk_N2,Y_bulge_N2,M_shell_1_N2,r_shell_1_N2,sigma_shell_1_N2,sigma_over_r_1_N2,M_shell_2_N2,r_shell_2_N2,sigma_shell_2_N2,sigma_over_r_2_N2
NGC5005,4,13,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.229923963546753,False,0,10.420678157720891,0.16088072787474442,0.017875636430527156,0.4780612389670422,0.6815989987760787,0.05608112374166696,True,False,7.594223490446991,0.16088072787474442,0.017875636430527156,10.420678157720891,0.4780612389670422,0.6815989987760787,0.060256145937124174,0.010042690989520696,18.014901648167882,0.47986410843163513,0.6959916179676053,3730103880.8699036,3.2899485162534945,0.25536743420283325,0.0776204955613223,0.048086478563196845,0.01602882618773228,25.697580053178562,0.4791434515690099,0.6951261211213954,4156434943.12743,3.403195463777183,0.38616130384130914,0.11347020996928321,7861033885.849375,11.44267549274928,0.1785248249493529,0.015601668076882562
NGC5033,5,20,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.1147499084472656,False,1,43.27292136298452,22.30279544810658,1.7155996498543522,0.41400919668747105,0.5908403300252623,1.4634531058366587,False,True,-8.846421870486026,40.13641413925458,2.5085258837034115,52.119343233470545,0.44176990687853407,0.6008942966553286,22.30279544810658,1.7155996498543522,43.27292136298452,0.41400919668747105,0.5908403300252623,37490317396.35184,19.320701772905558,3.5614730382924353,0.18433455886612138,20.61751110347074,2.061751110347074,50.57483383901065,0.4257609268026779,0.6199172799096905,24483791083.811073,21.422420556549298,1.8264387312674082,0.08525828005505318,28840428208.224804,14.592420286877829,4.743783617495726,0.3250854569862926
NGC5055,4,22,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.088102340698242,True,1,30.690062826462785,9.052765652954571,0.6035177101969714,0.4679294783138018,0.7127141689946486,0.046435743551655716,True,True,-10.412489867946398,28.73838288097592,1.5965768267208844,41.102552694409184,0.43233981662182297,0.7127421450076422,9.052765652954571,0.6035177101969714,30.690062826462785,0.4679294783138018,0.7127141689946486,49946515682.603836,12.23029032500076,4.353946329785574,0.35599697260541546,4.88639145644572,0.40719928803714334,35.79681599002888,0.4537747845767128,0.7127366127445585,36687423276.27613,14.14932315925843,4.6032456046538845,0.32533327232983644,49985926180.67876,40.38167915191437,5.5630814273265194,0.13776250874557283
NGC5371,4,19,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.1843318939208984,True,2,71.66510997913409,42.22072018746969,4.691191131941077,0.45987696509481585,0.7127125132788088,0.09122699234886229,False,True,-100.36620251679093,160.25355657925925,10.683570438617284,172.03131249592502,0.31971363398847774,0.7126040056087698,58.21614632875575,4.851345527396313,78.82721918292083,0.41801196379647276,0.7127131219953698,17779947581.959984,1.6145427752532848,0.6458171101013139,0.4,42.22072018746969,4.691191131941077,71.66510997913409,0.45987696509481585,0.7127125132788088,49994489588.44911,36.99137480473215,0.7151552695408341,0.01933302758591571,49995576724.15251,24.36784660772026,3.4448211447701356,0.14136748315211167
NGC5585,7,24,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,2.9445650577545166,True,1,77.29625449478695,55.04987768235132,3.2382280989618426,0.4515536440356411,0.712707923962198,0.15453138891105397,False,True,-29.635670898888065,94.21971007228323,4.710985503614162,106.93192539367502,0.6062691104777408,0.7126879128521757,55.04987768235132,3.2382280989618426,77.29625449478695,0.4515536440356411,0.712707923962198,6055245417.353341,3.9875572095878122,1.493005656065953,0.37441610931026187,58.40135713230114,4.171525509450082,90.1818954357806,0.49095717686531104,0.7127182512541481,93919524.28467762,2.608557398263707,0.026085573982637073,0.01,3926556550.254343,3.743190234229382,1.4300517545850928,0.38204089696218724
NGC5907,5,19,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,2.9749529361724854,True,2,66.36848192982588,36.92409213816147,4.102676904240163,0.3015581882129638,0.712697092098659,5.789188808146678,False,True,-30.10896017217705,84.69968618533716,5.646645745689144,96.47744210200293,0.9827425421187785,0.7127136914396713,51.404888173789786,4.2837406811491485,72.01596102795486,0.24169376780160215,0.7124889972960397,49999949427.93747,39.00777583997074,1.1952855745454676,0.030642238600045342,36.92409213816147,4.102676904240163,66.36848192982588,0.3015581882129638,0.712697092098659,40733783781.86083,21.47768104669759,2.8286380342530366,0.13170127762410216,49997677883.53294,38.57264604488116,0.9486828829899243,0.024594705841183034
NGC5985,3,33,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,2.9834890365600586,False,2,56.42381095250978,21.458735337844978,0.9329884929497816,0.42152585298994283,0.6553752066708746,0.698273049582534,True,True,-39.394474023761134,81.832254730405,2.8218018872553445,95.81828497627092,0.26925906819732204,0.8501816584430171,33.123199119966756,1.2739691969217983,57.59875205023212,0.3428708648680169,0.7063605765585564,49999973104.81662,22.80426817887769,1.1429923154822503,0.050121859053602065,21.458735337844978,0.9329884929497816,56.42381095250978,0.42152585298994283,0.6553752066708746,49968059041.42369,27.44531886745383,2.8330503299239083,0.10322526561290914,49964744190.2661,22.07251139726115,1.4612125177429565,0.06620055558898794
NGC6015,6,44,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.1271278858184814,True,1,157.00590867304942,130.5165812356216,3.5274751685303136,0.34510477642505744,0.7127209943661789,3.0051889205294438,False,True,-245.4230486121902,387.2921987495666,9.682304968739164,402.4289572852396,1.0446800111847716,0.7127130021250435,130.5165812356216,3.5274751685303136,157.00590867304942,0.34510477642505744,0.7127209943661789,49999998025.14757,15.720043599720588,2.984929139484322,0.18988046187972257,232.35523482180471,6.833977494758962,270.19713116098734,0.9852696771192067,0.7127153499037534,43335372275.674805,13.27902826807776,2.255578218269806,0.1698601865086863,31852176493.938595,18.459033905982643,1.4750130620121642,0.07990738136810653
NGC6195,3,20,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.1765151023864746,False,0,20.367477338238473,8.384548244022508,0.5240342652514067,0.49757482993862134,0.7722923499371288,0.1514314497146647,True,False,8.187004002139414,8.384548244022508,0.5240342652514067,20.367477338238473,0.49757482993862134,0.7722923499371288,7.584355425499951,0.5834119558076886,28.554481340377887,0.4504589870719373,0.777727150487342,642551911.1721857,8.917012350062269,0.08917012350062269,0.01,6.971810532821159,0.6971810532821159,36.92913326836107,0.4069679345323069,0.7767778267847428,409114699.4192456,34.689213598292106,0.34689213598292107,0.01,39980270324.587906,25.949803691231462,0.3173511533750739,0.012229424050799586
NGC6503,6,31,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.1963820457458496,True,1,55.73223107072735,31.694320639331323,1.3205966933054718,0.37036433585554307,0.7127116398598403,1.9081208215672956,True,True,-23.802701802052255,65.79898405483902,2.4369994094384824,79.5349328727796,0.5636720197135099,0.7127713832224838,31.694320639331323,1.3205966933054718,55.73223107072735,0.37036433585554307,0.7127116398598403,28754899972.78434,16.950932690820512,6.780373076328205,0.4,26.07469499900124,1.241652142809583,60.4145670438527,0.33986637033504674,0.7127133198409106,19999177802.674313,12.900209073069034,4.900135265496765,0.37984929063874423,25251536692.93384,23.201939547510538,2.7659287225184612,0.11921109943652244
NGC6946,6,55,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.392207145690918,False,1,57.430042373546016,29.37871007691872,0.6120564599358066,0.29547158209898766,0.8189024876245554,6.717271770223069,True,True,-19.915561906386287,61.31627153900242,1.2022798340980867,77.3456042799323,0.4292400160353702,0.7243805352917917,29.37871007691872,0.6120564599358066,57.430042373546016,0.29547158209898766,0.8189024876245554,3630797520.003266,4.1307773272137425,0.29193418191558446,0.0706729408996,25.451933300119734,0.5655985177804386,65.52526515244445,0.398349693480298,0.8650619689083638,34118110925.84474,11.26457228192389,3.1071446024533977,0.2758333405556278,17596849083.903694,4.43521009829782,1.1912741504418882,0.26859475065207955
NGC7331,3,28,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.115927219390869,False,0,25.328193813153543,11.999375772452728,0.49997399051886365,0.5073271662028053,0.7136075189681513,0.0352151685361415,True,False,6.777675330924399,11.999375772452728,0.49997399051886365,25.328193813153543,0.5073271662028053,0.7136075189681513,8.780437572851513,0.4181160748976911,32.10586914407794,0.47735482706537863,0.7120241184943076,49997328232.64694,27.82244767853536,3.8401261785203884,0.1380225860387903,6.699306567614451,0.3721836982008029,40.02135166936649,0.44855053429688235,0.7063843394539284,48678044641.98274,24.385869200212866,3.4517237720471887,0.14154606275084336,49882186447.22991,31.353689329001167,3.0839364540381924,0.0983596036076574
NGC7814,2,16,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.120083808898926,False,0,20.6874076948245,9.597052805865378,0.7997544004887814,0.49243942283102804,0.6719919270065737,0.0784258165030995,True,False,0.2857683220478968,9.597052805865378,0.7997544004887814,20.6874076948245,0.49243942283102804,0.6719919270065737,1.5650549611939304,0.17389499568821448,20.973176016872397,0.4845600959924831,0.5923366327764495,26891156004.73399,16.525667474049907,1.9920272577318865,0.1205414099527264,0.5493221039710418,0.09155368399517362,28.275209326368856,0.48378724406769236,0.623302769265386,29864998043.002308,16.121106487056224,2.101212665857813,0.1303392336962041,6138785194.492603,6.260232471199771,0.912760804819795,0.14580302073748147
UGC00128,8,22,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.172299861907959,True,2,53.98914307356617,23.078718539983008,1.923226544998584,0.46670535314811523,0.7127150270500108,0.052235108717974515,False,True,-97.4970032705609,139.12197653069381,7.728998696149656,151.48614634412706,0.36887709161416216,0.7126843931283956,61.88452928561236,4.1256352857074905,83.52182645912058,0.43645157801987794,0.7127192937137332,49999988578.9343,37.001553213873365,11.98149988599292,0.32381072807237116,23.078718539983008,1.923226544998584,53.98914307356617,0.46670535314811523,0.7127150270500108,49964307973.60381,23.552913623368966,8.605168820873637,0.3653547479720587,39904734454.49845,42.194274086989566,2.1388072577968247,0.05068951425464426
UGC01281,8,25,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,2.984524965286255,True,0,16.738224519045527,3.8627212195727254,0.18393910569393931,0.4832078376035363,0.712711238669353,0.003057626543565326,True,False,8.902671419486161,3.8627212195727254,0.18393910569393931,16.738224519045527,0.4832078376035363,0.712711238669353,3.1087651644542826,0.1727091758030157,25.64089593853169,0.4829228472254727,0.7127130801482265,2837614458.4545326,49.99407470041118,19.997629880164475,0.4,3.108775000722957,0.20725166671486378,35.297533249404964,0.4829317558085257,0.7127144461494123,18947824550.16634,36.08094418230874,3.772121418408208,0.1045460839203249,2840079584.8491592,49.999445347865176,19.999778139146073,0.4000000000000001
UGC02259,8,8,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,2.8684699535369873,True,1,15.559832297914094,1.0037415061552435,1.0037415061552435,0.4891845307126719,0.7127167050311147,3.594745391843906e-05,True,True,-6.318173304977078,13.56023943617183,3.3900598590429576,21.87800560289117,0.45875063250773707,0.7126803422336504,1.0037415061552435,1.0037415061552435,15.559832297914094,0.4891845307126719,0.7127167050311147,49981549847.985886,13.648140218968209,4.201351522204023,0.30783326188025073,1.0065587110239491,1.0065587110239491,21.800974127822307,0.48912338110344017,0.7127118176515486,37016026418.280655,12.570287439846563,3.8727962901536865,0.30809130727411266,25086320079.79633,21.717409887495236,3.6118772309781395,0.1663125229799083
UGC02885,5,19,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,2.9151759147644043,False,0,26.35833477341414,14.580578856748378,0.9720385904498918,0.5921988708506765,1.077260356208642,4.7104603199522685,True,False,3.6432395945714724,14.580578856748378,0.9720385904498918,26.35833477341414,0.5921988708506765,1.077260356208642,9.390501513820531,0.7825417928183777,30.00157436798561,0.5393009523563027,1.0926665139116742,49999983518.13017,11.633433916456532,2.6388487565738687,0.2268331754428055,8.755124425203864,0.9727916028004293,38.199514216868266,0.46704544867884146,0.7097135856590153,13877763643.90393,1.0494160930106908,0.12417353225661543,0.11832630839533964,21453239073.821377,6.978935086031623,0.58128557925272,0.08329144376427376
UGC02916,2,32,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.3709559440612793,False,2,48.09285435799946,13.435495330002187,0.6107043331819176,0.5422781446634846,0.5040518126734767,2.9359233401666893,True,True,-21.65444027651658,55.88435102331713,1.9958696794041833,69.74729463451604,0.5837812009708175,0.5629077366847889,31.26238435792994,1.2504953743171976,55.522535677528026,0.5280390801490965,0.6012423908823616,5874426782.242761,7.20607358609145,0.3960115713899759,0.05495524943768597,13.435495330002187,0.6107043331819176,48.09285435799946,0.5422781446634846,0.5040518126734767,49980319626.71164,16.01633479654359,2.2489134546252045,0.1404137390478708,49880492925.092705,7.995453212940315,1.9849162438503951,0.24825562616486696
UGC02953,2,106,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.6448099613189697,False,2,510.9537316882944,464.3193407471737,4.836659799449726,0.64741345092555,0.7619910327291238,2.0684735797633955,False,True,-74.91005116997962,567.2100264818257,5.560882612566918,585.863782858274,0.7764630108732371,0.6987831168064924,549.6648470094378,5.552170171812503,582.3089206682223,0.13746499917394955,0.7537474178472582,49999989360.254875,36.967023728796306,2.400397993200702,0.06493349345110673,464.3193407471737,4.836659799449726,510.9537316882944,0.64741345092555,0.7619910327291238,112352955.3307394,4.670188057003193,0.04670188057003193,0.01,10872187758.798304,5.544438358681795,0.42413508663558025,0.07649739418086335
UGC03205,2,46,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.3547050952911377,False,2,93.37185337765331,55.08543941276236,1.5301510947989545,0.25129444241146,0.6823423770999623,11.032637831458326,False,True,-36.2828087091238,114.34009650082072,2.722383250019541,129.6546620867771,0.8011285096313103,1.4050311581804638,99.21757449352232,2.5440403716287774,126.01806426894598,0.2215928092540301,0.756665346262458,49999998395.81171,24.612775413318325,5.144751128759827,0.2090276712952871,55.08543941276236,1.5301510947989545,93.37185337765331,0.25129444241146,0.6823423770999623,49955154627.40973,21.591989902814475,4.450914663469496,0.20613730756188098,49994547399.62395,31.877658736324424,1.089011056065546,0.03416220322431094
UGC04278,7,25,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.0157761573791504,True,1,23.412971620242175,0.8808408461647695,0.04893560256470942,0.48682757786630965,0.7127142823340973,0.0003270751666745053,True,True,-2.8451472171609424,13.382615537930315,0.6372674065681102,26.258118837403117,0.5899610702665607,0.712695868294573,0.8808408461647695,0.04893560256470942,23.412971620242175,0.48682757786630965,0.7127142823340973,7268033342.491489,4.720983342211751,0.9734543605611545,0.2061973724535739,4.647896023229736,0.3098597348819824,36.83665427191174,0.6102731319043864,0.7127208794173987,35374269463.588745,15.915260757403017,2.5601171108342133,0.1608592626824144,4406638091.230373,4.703669828640408,0.7393844960128011,0.15719311153829849
UGC04325,9,8,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,1.7560539245605469,True,0,10.779463856694285,2.461697689974943,0.6154244224937357,0.48542487592548655,0.7127037011711755,0.001054430714701721,True,False,6.238325568995393,2.461697689974943,0.6154244224937357,10.779463856694285,0.48542487592548655,0.7127037011711755,2.461698633930826,2.461698633930826,17.017789425689678,0.48542631748117443,0.7127188627940295,42305349506.4778,18.512253888026024,1.781383721300343,0.09622727367911511,2.4616964479452013,2.4616964479452013,23.25611186474356,0.4854230342245309,0.7127106749015717,38632814426.48413,49.768361500459825,3.088152371777403,0.062050513190973156,10842498294.84551,40.08042863183685,3.5119350004361927,0.08762219168600852
UGC04499,8,9,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,2.5287837982177734,True,0,10.406679468975579,1.6177811596307003,0.3235562319261401,0.4740846651298156,0.7127114593973529,0.022599711900691353,True,False,6.591703632554946,1.6177811596307003,0.3235562319261401,10.406679468975579,0.4740846651298156,0.7127114593973529,1.6178110601769882,0.8089055300884941,16.998383101530525,0.4740941256445107,0.7127209284875672,36892046617.25695,45.50435539005809,5.021326385820377,0.11034825881562646,1.374071498739364,1.374071498739364,23.34631727210156,0.4612290954939852,0.7127143466653428,47123768411.05439,17.871973077461412,0.5431739423497014,0.03039250003317795,42669731.22331619,1.3925347915712045,0.03878585396472961,0.027852700126053814
UGC05253,2,73,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.475209951400757,False,0,82.13346778389311,64.97163001929955,0.9416178263666601,0.2902136411577708,0.7269430165628958,6.754447706762505,True,False,1.1098884048768696,64.97163001929955,0.9416178263666601,82.13346778389311,0.2902136411577708,0.7269430165628958,68.9262533812807,1.044337172443647,98.95946946931943,0.34292989659075546,0.7183187075421538,239873148.51477385,0.5,0.2,0.4,40.33876177728606,0.6402978059886676,83.24335618876998,0.46039819312355984,0.7199076795003607,49244625587.03107,47.89950022778444,1.9611295868453549,0.04094258974559797,49016957865.28212,16.258453232625907,4.266866434040777,0.2624398749985908
UGC05716,9,12,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,2.9704079627990723,True,1,32.52191413127826,15.127567582762257,3.0255135165524516,0.5175111770574293,0.7127148358864895,0.08217356583815985,False,True,-1.4224236298382777,24.004711161964533,3.0005888952455666,33.944337761116536,0.591267670225216,0.712731438409122,15.127567582762257,3.0255135165524516,32.52191413127826,0.5175111770574293,0.7127148358864895,49998335143.85329,30.12128406656516,12.048513626626065,0.4,13.219110684317005,6.609555342158503,38.068177182197005,0.5100114956066782,0.7127028411008968,48997900780.480225,39.68372993248307,15.873491972993229,0.4,45126232995.76619,39.67726753568987,15.87090701427595,0.4
UGC05721,7,23,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,2.8321280479431152,True,0,20.757288668965693,8.215311805249092,0.43238483185521537,0.5082715085274554,0.7127075096075457,0.03874454731359596,True,False,8.923971801878846,8.215311805249092,0.43238483185521537,20.757288668965693,0.5082715085274554,0.7127075096075457,7.732800959340491,0.48330005995878067,29.68126047084454,0.49044177396263783,0.7127465097118205,49998568885.42987,24.767389551475585,7.976124646411516,0.3220413935765918,7.2933360095472075,0.5610258468882467,38.6482781688387,0.48889352821532484,0.7127142449452027,23036728664.044216,49.942305070281236,19.976922028112497,0.4000000000000001,43781828453.931015,9.356134009434927,1.257264674477693,0.13437865182455064
UGC05986,9,15,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,2.432529926300049,True,1,20.902823706589423,1.9464722988739527,0.24330903735924408,0.46665802272543644,0.7127151735371774,0.05246650466502041,True,True,-1.2525379391745162,11.3231608413551,1.029378258305009,22.15536164576394,0.49123829133096814,0.7127272152222008,1.9464722988739527,0.24330903735924408,20.902823706589423,0.46665802272543644,0.7127151735371774,4491870628.738205,3.823230723137625,1.0891954667640094,0.2848887617930982,11.323164843657075,2.264632968731415,38.40366685467917,0.49123093109129135,0.7127314465073581,8819158675.677116,49.830503719695095,6.071478529097151,0.12184260795857557,24136340751.72108,18.865908882597065,0.7343326328731427,0.038923787740251986
UGC06399,9,9,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,2.3098461627960205,True,0,9.116483488415215,0.3275851790703367,0.06551703581406734,0.4876446596485688,0.7127161477564976,9.455588406302018e-05,True,False,6.591673590004852,0.3275851790703367,0.06551703581406734,9.116483488415215,0.4876446596485688,0.7127161477564976,0.32758503706653014,0.16379251853326507,15.708157078420067,0.4876439498860528,0.712714327043338,27993662656.60994,33.93020002666002,1.4375862544351876,0.042368929546705625,0.32758489653289713,0.32758489653289713,22.299830669895094,0.4876432449001446,0.7127132696201541,34998274982.358536,30.1091381166001,1.4149578708012804,0.04699430004677452,18241490091.86129,35.26421418241351,2.555852301752897,0.07247722261814973
UGC06446,7,17,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,2.937060832977295,True,0,18.081209800015248,6.7483564237903835,0.5191043402915679,0.49786140421914926,0.7127142073825913,0.008771760419178548,True,False,3.895528248703936,6.7483564237903835,0.5191043402915679,18.081209800015248,0.49786140421914926,0.7127142073825913,2.144244640325669,0.2144244640325669,21.976738048719184,0.4890541636559034,0.7127152466662452,5657811988.499027,5.812429113701716,2.0193041596537387,0.34741140410531735,1.532262872766571,0.21889469610951015,29.86439631332873,0.49279934322869623,0.7127143077548175,2405144772.564411,8.280608897220349,0.539458309793058,0.0651471789682211,4966490725.094662,4.825958812716808,1.743020186727015,0.3611759350564721
UGC06667,6,9,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,2.97540283203125,True,0,9.447446716795753,0.658548407450875,0.13170968149017498,0.4881988837597461,0.7127121585011693,1.648818298183885e-05,True,False,6.166540908713213,0.658548407450875,0.13170968149017498,9.447446716795753,0.4881988837597461,0.7127121585011693,0.23341558415542896,0.11670779207771448,15.613987625508965,0.48884060760102843,0.71271541006883,562864571.7508583,3.8094347085692357,0.398198053465012,0.10452943387355469,0.14178468454744197,0.14178468454744197,22.11403045790964,0.48875003031691516,0.7127133052727003,138757434.87175602,0.881188571493354,0.01730089888555532,0.019633594267156024,1358938351.017114,3.7728817206877796,1.0305411939498312,0.27314431520582316
UGC06787,2,55,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.336996078491211,False,2,592.7698543082315,552.6965224559068,12.282144943464596,0.5908822792389357,0.9384621576205284,2.580242585669007,False,True,-440.52363672960996,1017.2641582969115,19.946356045037483,1033.2934910378415,2.0,0.4801151450280633,626.3346439592056,13.048638415816782,654.3859762558328,1.4471015674042282,0.6830993567457975,40602132648.72323,8.335134792948566,0.9486388393511977,0.11381205738313147,552.6965224559068,12.282144943464596,592.7698543082315,0.5908822792389357,0.9384621576205284,42743677119.01403,20.837999555272646,1.0357526583559766,0.049704994743312574,36769934017.91819,7.37339690453682,1.070420444615998,0.14517331136173786
UGC06818,9,8,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,2.987820863723755,True,0,14.964960981547094,6.64719481482775,1.6617987037069375,0.445420815032903,0.7127266551573201,0.21278443483785262,False,False,0.48979939225516844,6.64719481482775,1.6617987037069375,14.964960981547094,0.445420815032903,0.7127266551573201,0.8986695820434123,0.8986695820434123,15.454760373802262,0.4923789922729798,0.7127184041595591,2952930191.0852394,4.0531906470043975,0.6108444227872948,0.15070705426569392,0.6153866736579495,0.6153866736579495,21.409802090456306,0.501483977505165,0.7167167873499224,4292555808.6793976,7.011675022846971,0.1136814599925762,0.01621316727061001,3956870314.19133,4.128159936838184,0.7208791088165463,0.17462480132702363
UGC06917,9,11,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.0273070335388184,True,0,11.318204379675695,1.7266232884822126,0.24666046978317321,0.4808478078458997,0.7127138896983278,0.006353222885533868,True,False,6.557784997069621,1.7266232884822126,0.24666046978317321,11.318204379675695,0.4808478078458997,0.7127138896983278,1.0907224671567246,0.27268061678918115,17.875989376745316,0.4965782158882623,0.7127145412327635,2056487853.538613,2.960028907307958,1.0836434213635562,0.3660921752109143,0.17830455837431794,0.17830455837431794,24.157257286358025,0.4913932989767625,0.7127144598502947,7111249999.031723,9.96969839748097,1.471390467975056,0.14758625680660814,1519084732.1680298,3.648523245741751,0.6223855874613423,0.1705856165745246
UGC06930,7,10,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,2.916532039642334,True,0,10.59058404818067,1.3802436762044867,0.2300406127007478,0.48210934551116086,0.7127185748183467,0.004441336532563469,True,False,6.237282860511147,1.3802436762044867,0.2300406127007478,10.59058404818067,0.48210934551116086,0.7127185748183467,0.7097712577334964,0.23659041924449878,16.827866908691817,0.4842836389799439,0.71271703804212,9017809680.855047,15.163787054769994,3.528549941942068,0.23269582520496487,0.33683500860049054,0.33683500860049054,23.362685938540952,0.4883796994446574,0.7127144156044085,5823620227.0065,3.343092964261609,1.0128698299993852,0.30297387503942724,29310552113.2089,10.814957542681757,4.325983017072703,0.4
UGC06983,6,17,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,3.021390199661255,True,0,17.690702402554198,6.357849026329332,0.48906530971764095,0.4949026746165395,0.7127233591578226,0.004088149320391766,True,False,6.590424127251804,6.357849026329332,0.48906530971764095,17.690702402554198,0.4949026746165395,0.7127233591578226,4.44863312141249,0.44486331214124897,24.281126529806002,0.44712471980025537,0.7127141760533764,4896941441.897412,2.6838751466081914,0.7672834628572216,0.28588642203676784,4.56253831819784,0.6517911883139771,32.89467175876,0.48378758685971146,0.7127132450201016,14461711724.729048,16.66197970401162,1.1754538478050665,0.07054706995724273,3408571299.3866005,8.542543854495122,0.9120616962597036,0.10676699023087519
UGC07125,9,13,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,2.899169921875,True,0,12.948001109591011,2.688203679744864,0.2986892977494293,0.48257318231683144,0.7127141915700161,0.0038252632417780427,True,False,7.509211680912035,2.688203679744864,0.2986892977494293,12.948001109591011,0.48257318231683144,0.7127141915700161,2.502567288272289,0.41709454804538154,20.457212790503046,0.482388844401304,0.712750135755472,41904293769.74172,19.293549132609996,0.3024622606743547,0.0156768595863543,2.502508914439428,0.8341696381464759,28.152002489054794,0.4823448410459577,0.7127141899590526,36726087069.76068,43.318931765814035,3.30887143313723,0.07638395727358377,19570383134.795673,19.31103254391646,0.37342273245539065,0.019337274255333887
UGC07151,6,11,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,2.898594856262207,True,0,17.74400825847846,8.152427167284976,1.1646324524692824,0.4993609497913419,0.7126713543425173,0.011805456059012938,True,False,6.56255346024307,8.152427167284976,1.1646324524692824,17.74400825847846,0.4993609497913419,0.7126713543425173,7.521294809132935,1.8803237022832338,24.30656171872153,0.49351677845210623,0.7126929785408982,927993163.5747452,5.3814059369774485,0.5644216934049847,0.10488368653378359,5.943571702018484,5.943571702018484,29.92252443000219,0.4491761227445952,0.7127230413285192,76998457.1014862,1.2440218161074268,0.04960151799417559,0.03987190365308857,30265413214.00435,38.69970485920608,7.164528339578623,0.18513134313669807
UGC07261,8,7,ok,1,-0.31104952727291735,0.08710430645810062,-0.147084571729246,0.092140551635503,2.8949007987976074,True,0,9.528943987279163,1.7453033910579108,0.5817677970193036,0.4707347655874932,0.712713032566627,0.034479924459994184,True,False,4.285805978323721,1.7453033910579108,0.5817677970193036,9.528943987279163,0.4707347655874932,0.712713032566627,0.19337892221569056,0.19337892221569056,13.814749965602884,0.4864827481257251,0.7127185247426964,49999323959.02779,14.936554409481602,5.974621763792641,0.4,0.15777917972685696,0.15777917972685696,19.616880670279986,0.48620465287325365,0.7127145385942099,49973887974.43761,28.917146225592003,11.562323608094246,0.39984317670536446,46453530791.07127,16.485918116463953,6.594367246585581,0.4
