Galaxy,T,V_flat,burk_a_kpc,burk_bic,burk_chi2,burk_chi2_red,burk_rho0,fw_best_bic,fw_best_chi2,fw_best_chi2_red,fw_best_n_shells,fw_n0_bic,fw_n0_chi2,fw_n0_chi2_red,fw_n1_M_sh1,fw_n1_bic,fw_n1_chi2,fw_n1_chi2_red,fw_n1_r_sh1_kpc,fw_n1_sigma_sh1_kpc,fw_n2_M_sh1,fw_n2_M_sh2,fw_n2_bic,fw_n2_chi2,fw_n2_chi2_red,fw_n2_r_sh1_kpc,fw_n2_r_sh2_kpc,fw_n2_sigma_sh1_kpc,fw_n2_sigma_sh2_kpc,is_clean,logM_halo,logM_star,n_excluded,n_pts_total,n_pts_used,nfw_bic,nfw_chi2,nfw_chi2_red,nfw_r_s_kpc,nfw_rho_s,ratio_fw_over_burk,ratio_fw_over_nfw
UGC05986,9,113.0,3.3007454747617166,16.735909979304935,11.319809577100516,0.8707545828538859,91297952.76094882,15.71295896124205,2.1727079557309996,0.21727079557309997,1,16.735909979304935,11.319809577100516,0.8707545828538859,4202573400.332289,15.71295896124205,2.1727079557309996,0.21727079557309997,3.8129228911249613,1.0467145513079434,303828333.6255995,5363355878.795553,23.01364868122849,1.3492470724108099,0.19274958177297283,1.277234909328024,3.7254584425896966,0.07284977137354674,1.0780554359270442,True,11.582579827098794,9.370605600938148,0,15,15,80.95418388583741,75.53808348363299,5.810621806433307,22.329171207584885,3749633.132974098,0.19193856053252817,0.02876308023093762
UGC06399,9,85.0,3.484253485968203,4.724523006855009,0.3300738521825696,0.0471534074546528,45804276.82686186,4.724523006855009,0.3300738521825696,0.0471534074546528,0,4.724523006855009,0.3300738521825696,0.0471534074546528,245523105.40507966,11.22348950219889,0.2373666155177905,0.05934165387944763,3.9445714389775723,0.06293105933577828,1972226088.6127987,3058697554.3007298,17.58332925214728,0.005532633457524193,0.005532633457524193,2.148833337704111,4.206128421742171,0.7149319177411854,0.7919390947574996,True,11.211601273791413,9.059941888061957,0,9,9,9.000401143899694,4.605951989227256,0.6579931413181794,26.269259717583143,1707844.0168809243,1.0,0.07166246043262521
UGC06446,7,82.2,1.9559427760410233,12.410771151691153,6.74434446357872,0.44962296423858134,120532190.91265559,12.410771151691153,6.74434446357872,0.44962296423858134,0,12.410771151691153,6.74434446357872,0.44962296423858134,630854742.1637282,15.165131417408015,0.9990646971269341,0.08325539142724452,0.968347374409862,0.3106809717896145,733425438.8288494,650585480.0411972,23.054125899805193,0.38841914735546396,0.04315768303949599,1.0257228430382366,4.157147057588064,0.34096333453687155,0.26588375073317394,True,11.167959949268685,8.693726948923647,0,17,17,8.886744711982738,3.2203180238703055,0.21468786825802036,5.41778786712366,16939225.96311011,1.0,2.094310069249962
UGC06667,6,83.8,3.0951804936464526,5.053977557823272,0.6595284031508328,0.09421834330726184,60055514.2209283,5.053977557823272,0.6595284031508328,0.09421834330726184,0,5.053977557823272,0.6595284031508328,0.09421834330726184,561681461.2981848,11.218974708296614,0.23285182161551554,0.058212955403878885,3.8072608099912606,0.3964465408392914,121141491.44815393,711327087.8449835,17.64524737731242,0.067450758622664,0.067450758622664,0.9589961708956736,3.569440812821057,0.12218781794898487,0.30353733202373606,True,11.193076552539363,8.844166410450201,0,9,9,13.54165391978615,9.147204765113711,1.3067435378733874,20.061107368156673,2609036.868194601,1.0,0.07210163324059293
UGC06787,2,248.1,7.041693376425534,1795.4875297014764,1787.4728633310115,33.7259030817172,75771162.21711752,348.39808205414215,316.3394165722824,6.7306258845166465,2,1795.4875297014764,1787.4728633310115,33.7259030817172,49999999999.99999,807.2977310597121,787.2610651335498,15.745221302670995,5.979928890181258,1.945545891725456,30033120485.882763,43562667292.45865,348.39808205414215,316.3394165722824,6.7306258845166465,4.526474446629956,8.09167196545708,1.580170277121657,0.8769779892420831,False,12.607224789465162,10.691329084374113,16,71,55,1501.4212743797018,1493.4066080092368,28.1774831699856,20.552290578856883,9930227.933662312,0.17697578691224103,0.21182403698747115
UGC06818,9,71.2,20.83513394224521,11.422887322673226,7.264004239313554,1.2106673732189257,7671381.836309597,11.288679536688804,0.8914718282896243,0.29715727609654147,1,11.422887322673226,7.264004239313554,1.2106673732189257,3007238920.605478,11.288679536688804,0.8914718282896243,0.29715727609654147,4.052488477805321,0.620540461880335,5308171990.964175,9883752509.85085,17.00202921860438,0.36649688516569684,0.36649688516569684,4.231918153814688,7.11671873698576,0.878966816725509,0.1589107950775957,True,10.980784477559103,8.899820502427096,0,8,8,25.698457019393757,21.539573936034085,3.5899289893390143,499.9999999999764,38757.649891823654,0.12272457434219065,0.0413876259083407
UGC06917,9,108.7,3.652262665166753,6.556312986878013,1.7605224412812719,0.195613604586808,56228968.734049864,6.556312986878013,1.7605224412812719,0.195613604586808,0,6.556312986878013,1.7605224412812719,0.195613604586808,7198087134.915172,12.212417417050576,0.22294105305872153,0.03715684217645359,3.5681935285947834,1.384106072954913,1176062248.718512,3026262913.414582,19.23568586197641,0.05252367958944551,0.017507893196481838,3.5505477075436565,9.002688205321704,0.47545260369914266,0.4157246379652576,True,11.532033128907418,9.533517862016968,0,11,11,12.027196541590222,7.23140599599348,0.8034895551103867,17.708476427545527,3598511.8635304593,1.0,0.24345506838596526
UGC06930,7,107.2,3.689289726918375,6.010468665961978,1.4052984799738863,0.1756623099967358,51726143.91696869,6.010468665961978,1.4052984799738863,0.1756623099967358,0,6.010468665961978,1.4052984799738863,0.1756623099967358,3839017782.1698227,11.576148249894473,0.06322278492424285,0.01264455698484857,2.888988986510003,0.9166423723605784,5325786190.708795,11744569487.50053,18.44700968836659,0.026328944414225428,0.013164472207112714,3.0833417174754287,7.737358122804639,0.977413560658783,2.773191444864882,True,11.513928852718788,9.64991871873542,0,10,10,6.8242842540527135,2.2191140680646213,0.27738925850807766,9.988456832978788,7541573.020330442,1.0,0.633270051412681
UGC06983,6,109.0,3.1921395356935975,12.017767222342373,6.351340534229941,0.423422702281996,78748790.74962184,12.017767222342373,6.351340534229941,0.423422702281996,0,12.017767222342373,6.351340534229941,0.423422702281996,2080634048.230584,15.540199816259436,1.3741330959783562,0.11451109133152969,2.278765399756682,0.290374771258015,2032946596.2797422,3133110613.012424,23.284772873335434,0.6190661208857041,0.06878512454285601,2.5147840620638364,8.209305320213778,0.10979187444884286,1.0451782297329728,True,11.535623990470404,9.423081958297232,0,17,17,14.617745416115651,8.95131872800322,0.5967545818668812,8.451085135836912,12068549.870355781,1.0,0.7095424403066409
UGC07125,9,65.2,4.759320910416555,7.842293000217406,2.7123942852943324,0.24658129866312112,9598136.649243286,7.842293000217406,2.7123942852943324,0.24658129866312112,0,7.842293000217406,2.7123942852943324,0.24658129866312112,367022103.5110531,14.909932376866763,2.08518558955908,0.260648198694885,5.999999999999975,0.06000000000008677,464841428.2065277,597993469.4543455,22.233542138170407,1.7139472784781145,0.3427894556956229,6.226110336485713,10.047582227392384,0.06288736957654392,0.10102059915209204,True,10.866087283844294,9.132259689531043,0,13,13,14.517959042219342,9.388060327296268,0.8534600297542062,14.401846868347713,1193828.5485507902,1.0,0.288919562799134
UGC07151,6,73.5,1.5734537237516102,12.94683115889985,8.151040613303108,0.9056711792559009,123576781.24042875,12.615383338748861,0.6259069747570085,0.10431782912616809,1,12.94683115889985,8.151040613303108,0.9056711792559009,913610230.3206755,12.615383338748861,0.6259069747570085,0.10431782912616809,1.3127440438605529,0.3997557021661973,682416463.5176212,2907886807.607597,19.258018375522617,0.07485619313565242,0.024952064378550808,1.2698321104985824,5.99999999999999,0.2724821356595194,2.162997895896418,True,11.02220651390112,9.05766610390983,0,11,11,31.109653743085584,26.313863197488843,2.9237625774987603,7.217331004795052,8260626.752855295,0.076788597241864,0.023786206155268733
UGC07261,8,74.7,1.4913866829472762,5.754026311539008,1.8622060134283807,0.37244120268567615,153922409.00894353,5.754026311539008,1.8622060134283807,0.37244120268567615,0,5.754026311539008,1.8622060134283807,0.37244120268567615,3787897044.5251975,9.752633944339253,0.023083199062687756,0.011541599531343878,4.804205538148438,1.476250648674388,735238872.9767567,5702704047.173463,15.582368081060807,0.015086888618300221,0.015086888618300221,1.879222218461197,4.650409148650562,0.09284794102215797,1.6081428530628374,True,11.04330630209473,8.942751920429814,0,7,7,4.135449183595646,0.2436288854850192,0.04872577709700384,4.447726708346027,18842835.16720521,1.0,7.643617503405146
UGC07399,8,103.0,1.5284799482477989,11.688545608946711,7.083375422958619,0.8854219278698274,315072952.3993158,11.688545608946711,7.083375422958619,0.8854219278698274,0,11.688545608946711,7.083375422958619,0.8854219278698274,5774848881.38848,11.818483074045716,0.30555760907548546,0.06111152181509709,5.63794177216976,1.1443159452477807,2201269331.6014657,2118002354.5944614,18.47789676200236,0.057216018049992635,0.028608009024996318,1.3556148984924783,2.707784427536364,0.5422459593969913,1.0159948667774432,True,11.461856170764053,8.76192783842053,0,10,10,12.713403044384998,8.108232858396907,1.0135291072996133,5.854599103149597,27237801.260102786,1.0,0.8736028610257607
UGC07524,9,79.5,3.6000872037576017,13.626393236574307,6.7584188276040145,0.2330489250897936,31553758.97443482,13.626393236574307,6.7584188276040145,0.2330489250897936,0,13.626393236574307,6.7584188276040145,0.2330489250897936,2322918716.052614,22.27685580812269,5.10691978569696,0.1964199917575754,5.754305257099869,1.9182530070398465,69275964.7738766,523149344.0065804,29.635061525294958,2.163163889413787,0.09405060388755596,0.6616963079993162,3.6281643251601783,0.1817100909112718,0.326008757053039,True,11.124445882617945,9.085647288296856,0,31,31,30.26857678179384,23.400602372823545,0.8069173232008119,19.788745076687157,1653450.5066975204,1.0,0.2888138826482925
UGC07603,7,61.6,1.5347719742460764,7.004020754529488,2.034207454953488,0.2034207454953488,129718010.0026597,7.004020754529488,2.034207454953488,0.2034207454953488,0,7.004020754529488,2.034207454953488,0.2034207454953488,776386833.2499355,12.711726630444801,0.2871933815047998,0.041027625929257114,1.3359336513722384,0.4533774378499287,496598884.368843,1238007757.9891715,20.008777044778917,0.1295238464749125,0.032380961618728124,1.4693446594615596,4.080876073440968,0.40132724595469266,0.8350331598529204,True,10.79208663314181,8.27415784926368,0,12,12,20.116055526038263,15.146242226462261,1.514624222646226,9.493467793731952,5920315.273041364,1.0,0.13430443172231124
UGC08286,6,82.4,1.7864702257581546,24.24372589816143,18.577299210048995,1.2384866140032664,154726364.47215495,14.503919854021065,0.33785313373998543,0.028154427811665453,1,24.24372589816143,18.577299210048995,1.2384866140032664,1292459446.9820185,14.503919854021065,0.33785313373998543,0.028154427811665453,1.3456074696361182,0.4312207498173677,1237335881.1340835,218643581.80749565,22.894508086700725,0.22880133425099608,0.025422370472332898,1.3373327240202721,5.715709914794049,0.4259597603081222,0.05718884183606453,True,11.171126131739882,8.797613730153076,0,17,17,42.44671583045289,36.78028914234046,2.4520192761560304,5.05020854819794,20792786.48406394,0.018186342908081653,0.009185711739037369
UGC08490,9,78.6,1.4014739333078134,25.329385289589684,18.526990526265372,0.6616782330809061,245232919.52241558,18.099570418023593,1.0935835097128155,0.043743340388512617,1,25.329385289589684,18.526990526265372,0.6616782330809061,4772016702.991858,18.099570418023593,1.0935835097128155,0.043743340388512617,6.601883805736944,2.6407535222947773,758074440.86023,5188088261.046595,27.620208662748254,0.41062960945101035,0.018664982247773198,1.3723929006343676,6.144780357387476,0.548957160253747,2.455957548362283,True,11.109612134766758,8.706290957258764,0,30,30,9.950315642329922,3.1479208790056123,0.11242574567877187,3.186649664364089,45714850.72544893,0.05902650558181386,0.34739866462535246
UGC08550,7,56.9,1.3060817675626135,13.265960515531473,8.470169969934732,0.9411299966594147,130583136.97762643,12.880599085268603,0.8911227212767503,0.14852045354612506,1,13.265960515531473,8.470169969934732,0.9411299966594147,306348560.3499987,12.880599085268603,0.8911227212767503,0.14852045354612506,0.8089882990364866,0.2739659286636388,260312031.15564883,1025169201.0604489,19.439112032123763,0.25594984973679713,0.08531661657893237,0.829051615027124,3.61353145427129,0.2731281867965855,0.8414068157978256,True,10.688681295833748,8.159867847092567,0,11,11,11.668317645370797,6.8725270997740555,0.7636141221971173,4.41277035192579,13210495.63292211,0.10520718290658068,0.1296644899815742
UGC08699,2,182.4,3.8185638018329855,118.78673586234437,111.56490003705592,3.187568572487312,124603644.35626377,30.318599888637085,1.4312565874832892,0.04935367543045825,2,118.78673586234437,111.56490003705592,3.187568572487312,3804111691.373664,35.41755840218832,17.362968838967202,0.5425927762177251,1.6511322761579141,0.25366299281688115,5900297041.312622,23588940016.64336,30.318599888637085,1.4312565874832892,0.04935367543045825,1.7265160780419235,6.378471162636093,0.38570103280321244,1.363438087846578,False,12.206418998625727,10.400555257218906,4,41,37,31.744695126694232,24.522859301405784,0.7006531228973081,11.218842759255613,15953387.204688948,0.012828914712493821,0.05836418053425123
UGC09037,6,152.3,20.96699912069974,14.39900652741195,8.51012856907907,0.5005957981811218,4474451.360945748,14.39900652741195,8.51012856907907,0.5005957981811218,0,14.39900652741195,8.51012856907907,0.5005957981811218,12293468225.829037,20.292325451992486,5.570130556160284,0.39786646829716316,11.999999999999998,2.382093957459389,65080414.12791297,10635364495.732367,29.153812868889606,5.598301035558084,0.5089364577780077,11.895644237546078,11.999999958665212,3.291232316069665,2.2036967782405297,False,11.971444206656662,10.535382742526886,3,22,19,26.595998600231894,20.707120641899014,1.2180659201117068,499.9999999999584,46802.45609014735,1.0,0.4109759495899967
UGC09133,2,226.8,13.141313426264984,680.0240249339533,671.706258767234,10.833971915600548,21487368.110928282,303.0543773419,269.78331267502267,4.817559154911119,2,680.0240249339533,671.706258767234,10.833971915600548,49999999999.99999,373.94186889987805,353.1474534830797,5.985550059035249,7.536610672540251,2.037398015065307,49999999999.987274,49999999999.97015,303.0543773419,269.78331267502267,4.817559154911119,8.381791782835787,11.633433746601925,2.191060192465005,4.65337349864076,False,12.490273647311142,11.150642863909232,4,68,64,535.8957966668918,527.5780305001724,8.509323072583426,27.296360879577293,4733786.258117707,0.4016388252361224,0.5113619163012788
UGC10310,9,71.4,2.136004763138074,4.359828289248478,0.46800799113785146,0.09360159822757029,71054724.11144112,4.359828289248478,0.46800799113785146,0.09360159822757029,0,4.359828289248478,0.46800799113785146,0.09360159822757029,2964779549.799852,9.745509243383449,0.015958498106883098,0.007979249053441549,2.593339066313962,1.0098607737510055,1916685170.994541,6391195490.744374,15.573244827572745,0.00596363513023919,0.00596363513023919,2.6032179091473027,9.483473440563662,0.99790570474499,1.6950084324259476,True,10.984439131977055,8.93976877545335,0,7,7,6.735160482556271,2.843340184445644,0.5686680368891288,7.310377142029607,7125928.873425573,1.0,0.16459795901245539
UGC11455,6,269.4,13.367139427378138,63.90186827939775,56.908853156464794,1.8357694566601546,20793124.78957508,59.647842246615646,31.675781754883804,1.267031270195352,2,63.90186827939775,56.908853156464794,1.8357694566601546,7205695640.481422,63.390194296245355,45.90765648891295,1.6395591603183195,3.7023089057960923,0.47885524185768297,10354730690.117582,23208439158.459488,59.647842246615646,31.675781754883804,1.267031270195352,3.7458717505620833,9.661403021910841,0.5963024173537581,0.9351438088511188,False,12.714537270809435,11.27221535695892,3,36,33,59.25988136070372,52.26686623777076,1.6860279431538956,71.50706852440885,1107871.559633257,0.5566055191411895,0.6060394287039392
UGC11914,2,288.1,1.3891576830597625,507.65395347690867,499.3676840241256,8.186355475805337,1541227469.8658829,37.654895219705494,4.509817408573237,0.08199668015587705,2,507.65395347690867,499.3676840241256,8.186355475805337,12194025334.233849,53.64451447554373,32.928840843586066,0.5677386352342425,1.1481952731894705,0.45927810927578816,8277879469.692395,49999999999.999985,37.654895219705494,4.509817408573237,0.08199668015587705,0.9789554863952326,8.239981728139021,0.391582194558093,1.0025809203131788,False,12.801974271489774,10.875142324129556,2,65,63,310.5552067137267,302.26893726094363,4.955228479687601,3.7673153655916294,209207112.50706512,0.009031055778842424,0.014919883761261214
UGC12506,6,234.0,5.468180200017451,27.872198371831978,21.004223962861687,0.7242835849262651,135150576.0153283,20.5885661080495,3.418630085623769,0.1314857725239911,1,27.872198371831978,21.004223962861687,0.7242835849262651,20136130651.446075,20.5885661080495,3.418630085623769,0.1314857725239911,2.1836120303342215,0.8734448121336885,9904101107.528656,10010018576.157122,29.94342820403658,2.471530568155407,0.10745785078936552,1.20608533215951,2.7856071742396304,0.45460842070878027,0.0816358642279478,True,12.530992068878962,10.843765194483272,0,31,31,11.727267827246552,4.859293418276259,0.16756184200952617,10.292026775604878,36144693.375002995,0.1627591712823273,0.7035241117085006
UGC12632,9,71.7,2.8508320535667573,6.270515158446191,0.8544147562417708,0.06572421201859775,42024086.910916165,6.270515158446191,0.8544147562417708,0.06572421201859775,0,6.270515158446191,0.8544147562417708,0.06572421201859775,1014049676.0550603,14.00942134393634,0.46917033842528966,0.04691703384252897,2.453911668725585,0.9815646674902339,227728227.27635664,3102880006.6675396,21.923329506870957,0.25892789805327754,0.03698969972189679,2.2241569680213766,11.999999999999904,0.09945336081209206,4.799999999999962,True,10.989901963651937,8.813247300897604,0,15,15,9.844016329363182,4.427915927158761,0.3406089174737508,8.516379551364235,5261826.509822084,1.0,0.19296092570348752
UGCA442,9,56.4,2.8423077746000938,7.839696489603119,3.6808134062434474,0.6134689010405746,32126557.52234792,7.839696489603119,3.6808134062434474,0.6134689010405746,0,7.839696489603119,3.6808134062434474,0.6134689010405746,1776502949.1960623,10.513716409315288,0.11650870091610908,0.038836233638703026,3.838865393730791,1.350374531986269,2082618432.0556152,439160089.1500433,16.684742609183516,0.04921027574483016,0.04921027574483016,3.5936641515433867,5.429411590283964,1.2239039179390596,0.1056723871333035,True,10.67718180859856,7.845098040014257,0,8,8,15.875510428391074,11.716627345031402,1.9527712241719002,24.989438050507413,939459.3711389096,1.0,0.31415298087502525
