galaxy,n,rmax,burk_chi2,burk_chi2_red,burk_bic,ein0_chi2,ein0_chi2_red,ein0_bic,ein1_chi2,ein1_chi2_red,ein1_bic,ein2_chi2,ein2_chi2_red,ein2_bic,fw_einasto_n_shells,fw_einasto_chi2,fw_einasto_chi2_red,fw_einasto_popt,T,V_flat,burk_canonical_chi2_red,fw_burkert_n_shells,fw_burkert_chi2_red
UGC00128,22,53.75,144.06243119849657,7.203121559924829,150.2445161052132,47.55394050437413,2.502838973914428,56.82706786444908,31.714343395471932,1.9821464622169958,50.26059811562183,22.39460038883058,1.722661568371583,50.21398246905542,2,22.39460038883058,1.722661568371583,"[6.049915477634438, 1.1983517569843458, 0.20680125425511428, 9.68160323608531, 17.333490228709213, 1.3243074330879527, 10.299918246492346, 42.05635865694036, 1.4176726042954833]",8,129.3,7.203121559924765,1,2.710274544503655
UGC01281,25,4.99,3.882036895686493,0.16878421285593448,10.319788545422893,3.427653845668972,0.1558024475304078,13.084281320273574,0.5111098240170335,0.02690051705352808,19.824364773226236,0.3717955036974322,0.023237218981089512,29.341677927511235,0,3.427653845668972,0.1558024475304078,"[6.718091087305626, 0.5938125435667706, 1.1999999999999997]",8,55.2,0.1688161095947725,0,0.1688161095947725
UGC02259,8,8.14,13.843928519771769,2.3073214199619616,18.00281160313144,3.926425555729536,0.7852851111459073,10.164750180769044,0.6625850449712524,0.3312925224856262,13.139234295050265,0.006499326962583113,-0.006499326962583113,18.721473202081103,0,3.926425555729536,0.7852851111459073,"[6.812584905432942, 0.6566635709411207, 0.18832875928443926]",8,86.2,2.3073214199576104,1,0.3243394898908843
UGC02885,19,74.07,75.25319531847818,4.426658548145775,81.14207327681106,28.45099517220974,1.7781871982631088,37.28431210970906,25.308534444269768,1.9468103418669052,42.975168319268406,23.645560886417183,2.3645560886417183,50.14551169891514,0,28.45099517220974,1.7781871982631088,"[4.000000000000042, 2.624753453329406, 0.054674432799527904]",5,289.5,4.426658548242126,1,0.8331392566381083
UGC02916,32,38.0,90.25378935934697,3.0084596453115657,97.18526116494643,70.4058019429629,2.4277862738952725,80.80300965136207,15.171723260482024,0.583527817710847,35.966138677280384,11.619292524786111,0.5051866315124396,42.81091564998365,1,15.171723260482024,0.583527817710847,"[6.187604767190899, 1.234822027104668, 1.1999999999985163, 10.404099038818671, 7.691670981944254, 1.205703823259915]",2,182.7,3.008459645320803,1,0.6332370872874699
UGC02953,106,62.39,1122.7158600640482,10.795344808308156,1132.0427382522723,588.1606969500825,5.710298028641578,602.1510142324187,285.76481098111236,2.8576481098111235,313.7454455457848,252.5199325209675,2.6032982734120362,294.4908843679761,2,252.5199325209675,2.6032982734120362,"[6.396382096416186, 1.3259853952269902, 0.34171522246283625, 10.498970052671066, 5.825462916837727, 1.293922017789769, 10.699999999999998, 50.540822723759796, 0.7535248967346071]",2,264.9,10.79534480831212,2,2.2249991521539365
UGC03205,46,40.04,333.49542408407,7.579441456456137,341.1527068770482,97.68708841714209,2.2717927538870253,109.17301260660938,40.864555890889946,1.0216138972722486,63.83640426982451,68.12249174936561,1.84114842565853,102.58026431776747,1,40.864555890889946,1.0216138972722486,"[5.9340482434254564, 1.4659091653298855, 0.34161082433906725, 10.357220464766023, 3.16367078001132, 0.8710014268004497]",2,219.6,7.579441456466734,1,0.9745266445246924
UGC04278,25,6.69,14.896481053807687,0.6476730892959864,21.33423270354409,10.719750293622697,0.4872613769828499,20.3763777682273,0.8854332203802842,0.04660174844106759,20.198688169589488,0.534959236724184,0.0334349522952615,29.504841660537988,1,0.8854332203802842,0.04660174844106759,"[7.118280749741531, 0.21966116910251132, 1.1687697560585477, 9.932475378708897, 4.740779840758429, 1.0466770755287327]",7,91.4,0.6476730892961162,1,0.0442957912693467
UGC04325,8,5.59,2.4715875163444005,0.4119312527240668,6.630470599704072,2.8944630385116588,0.5788926077023318,9.132787663551166,0.08920326524759302,0.04460163262379651,12.565852515326606,0.0013399239532684258,-0.0013399239532684258,18.716313799071788,0,2.8944630385116588,0.5788926077023318,"[7.5633910122993075, 0.3359731349292688, 0.8813548892673443]",9,90.9,0.4119312527240577,0,0.4119312527240577
UGC04499,9,8.18,1.7025871109124426,0.24322673013034896,6.097036265584881,1.9634111401765568,0.32723519002942614,8.555084872185216,0.2991787861250389,0.09972626204167963,13.482526250142355,0.04784859962328674,inf,19.82286979564926,0,1.9634111401765568,0.32723519002942614,"[6.680416853392366, 0.656426633398191, 0.8883664307791338]",8,72.8,0.2432267301303501,0,0.2432267301303501
UGC05253,73,53.29,100.20842293279486,1.4113862384900684,108.78934181509165,68.46136925083447,0.9780195607262067,81.33274757427964,49.179487011105984,0.7340221941956117,74.92224365799633,43.22468243483207,0.6753856630442511,81.83881740516759,1,49.179487011105984,0.7340221941956117,"[6.417068470857321, 1.2257147027812354, 0.6009686285040984, 10.699999999999998, 14.68638499243063, 5.874553996972237]",2,213.7,1.411386238490058,1,0.8904079886817728
UGC05716,12,12.37,25.47697642822187,2.547697642822187,30.44678972779787,11.335644670513787,1.259516074501532,18.79036461987779,2.476823392360952,0.4128038987268254,17.386263291088955,0.17782361088905557,0.05927453696301852,22.54198345898106,1,2.476823392360952,0.4128038987268254,"[6.161993618367819, 0.8748391806806437, 0.1991391782533077, 9.174025066560127, 5.949622265460519, 1.1071980675068978]",9,73.1,2.547697642821966,1,0.9864400342169496
UGC05721,23,6.74,8.24792921919959,0.3927585342475995,14.518917651057889,9.018878540673771,0.4509439270336886,18.42536118846122,1.3839042265130184,0.08140613097135402,20.196869522087916,0.8713533155431724,0.06223952253879803,29.09080125890552,0,9.018878540673771,0.4509439270336886,"[7.60743847267721, 0.26885939169862116, 0.5624645522679796]",7,79.7,0.3927585342476027,0,0.3927585342476027
UGC05986,15,9.41,11.319809577101994,0.8707545828539995,16.735909979306413,3.0592495232483157,0.254937460270693,11.183400126554945,1.1739575925295065,0.1304397325032785,17.422258799142767,1.0003567680061904,0.16672612800103173,25.372808577926083,0,3.0592495232483157,0.254937460270693,"[7.178949710964836, 0.6413283789438943, 1.1999999999999997]",9,113.0,0.8707545828538859,1,0.2172707955730999
UGC06399,9,7.85,0.3300738521825454,0.04715340745464935,4.724523006854985,0.2808055541979887,0.046800925699664785,6.872479286206647,0.18039221157253083,0.06013073719084361,13.363739675589848,0.004943008323030798,inf,19.779964204349007,0,0.2808055541979887,0.046800925699664785,"[6.854358313081898, 0.6721975607871856, 1.1146895087129687]",9,85.0,0.0471534074546528,0,0.0471534074546528
UGC06446,17,10.22,6.744344463573456,0.4496229642382304,12.41077115168589,2.732160494987921,0.19515432107056577,11.23180052715657,0.8618405445490448,0.07834914041354953,17.861120608886342,0.4485385052036327,0.05606731315045409,25.947458601709577,0,2.732160494987921,0.19515432107056577,"[6.774684608388091, 0.65810607763852, 0.3182394884633492]",7,82.2,0.4496229642385813,0,0.4496229642385813
UGC06667,9,7.85,0.6595284031508294,0.09421834330726134,5.053977557823268,0.41675545529149816,0.06945924254858303,7.008429187300156,0.12360181958399999,0.041200606528,13.306949283601316,0.0887548975514854,inf,19.86377609357746,0,0.41675545529149816,0.06945924254858303,"[6.9118110775223744, 0.6518762158744966, 0.940033008023482]",6,83.8,0.0942183433072618,0,0.0942183433072618
UGC06787,55,37.19,1787.4728633309755,33.72590308171652,1795.4875297014405,1442.8469956784713,27.74705760920137,1454.8689952341688,639.2924869033482,13.046785447007105,663.336486014743,436.44880704502896,9.48801754445715,472.5148057121212,2,436.44880704502896,9.48801754445715,"[4.000000002662481, 2.5620121198540833, 0.06276966605629071, 10.500870442820977, 7.6044614974373985, 0.9521169495605685, 10.699999999999998, 20.592712015615934, 1.088177561988557]",2,248.1,33.7259030817172,2,6.7306258845166465
UGC06818,8,6.98,7.264004239234833,1.2106673732058055,11.422887322594505,7.245207520783557,1.4490415041567115,13.483532145823064,0.891104211934469,0.4455521059672345,13.367753462013482,0.3495440935912601,-0.3495440935912601,19.06451796870978,1,0.891104211934469,0.4455521059672345,"[5.27577140189348, 2.999999999637933, 0.7260974528998038, 9.477285924202192, 4.05376760150586, 0.6179636369811586]",9,71.2,1.2106673732189257,1,0.2971572760965414
UGC06917,11,10.47,1.7605224412812688,0.19561360458680765,6.556312986878011,2.2707650218995896,0.2838456277374487,9.464450840294703,0.31130497639837057,0.06226099527967412,14.698676613188594,0.04234625872223994,0.02117312936111997,21.623403713907578,0,2.2707650218995896,0.2838456277374487,"[6.833304936931472, 0.748220553123409, 0.8302140022693006]",9,108.7,0.195613604586808,0,0.195613604586808
UGC06930,10,16.61,1.4052984799739296,0.1756623099967412,6.010468665962021,1.4991123442540417,0.21415890632200596,8.40686762323618,0.06476321050397431,0.016190802625993577,13.88027376846825,0.06476346797631931,0.06476346797631931,20.788029304922734,0,1.4991123442540417,0.21415890632200596,"[6.571175587737197, 0.8550171082202693, 0.4530648963577939]",7,107.2,0.1756623099967358,0,0.1756623099967358
UGC06983,17,15.68,6.351340534229995,0.4234227022819997,12.017767222342428,6.570422446414723,0.46931588902962307,15.070062478583372,0.9635641836932379,0.08759674397211253,17.962844248030535,0.628894989489275,0.07861187368615938,26.12781508599522,0,6.570422446414723,0.46931588902962307,"[6.813652031345158, 0.7652979834139882, 0.5191098098234804]",6,109.0,0.423422702281996,0,0.423422702281996
UGC07125,13,18.68,2.7123942852943745,0.24658129866312495,7.842293000217448,2.5323052944704134,0.25323052944704133,10.227153366855024,1.6005589817803685,0.22865128311148122,16.99025512654959,1.2096859361117038,0.30242148402792596,24.294230153265534,0,2.5323052944704134,0.25323052944704133,"[6.058486149849158, 0.8735717695030494, 0.8742451585448988]",9,65.2,0.2465812986631211,0,0.2465812986631211
UGC07151,11,5.5,8.151040613288009,0.9056711792542232,12.94683115888475,10.297337152641422,1.2871671440801777,17.491022971036536,0.07307700060847794,0.014615400121695588,14.460448637398702,0.07307752437486581,0.036538762187432905,21.654134979560204,1,0.07307700060847794,0.014615400121695588,"[6.117464254885648, 0.959616243280515, 0.35932437047430943, 8.795725965372428, 1.2863214866115917, 0.2557603154680547]",6,73.5,0.9056711792559008,1,0.104317829126168
UGC07261,7,6.67,1.8622060134196066,0.37244120268392134,5.754026311530233,0.09488260541032031,0.02372065135258008,5.93261305257626,0.000354508633264103,0.000354508633264103,11.675815402965142,9.392913098993169e-20,-4.6964565494965844e-20,17.51319134149782,0,0.09488260541032031,0.02372065135258008,"[5.407447019990248, 1.3405934576783813, 0.09441889396261924]",8,74.7,0.3724412026856761,0,0.3724412026856761
UGC07399,10,6.13,7.0833754229590395,0.8854219278698799,11.68854560894713,3.954227211391485,0.564889601627355,10.861982490373624,0.06036762600090838,0.015091906500227095,13.875878183965185,0.04892545013668681,0.04892545013668681,20.7721912870831,0,3.954227211391485,0.564889601627355,"[7.269552026872974, 0.5261100926027388, 0.4302392461923598]",8,103.0,0.8854219278698274,0,0.8854219278698274
UGC07524,31,10.69,6.758418827603929,0.23304892508979067,13.626393236574222,5.235983717234476,0.18699941847265986,15.537945330689915,2.894701838028187,0.11578807352112747,23.498625064939066,2.088745210851707,0.09494296412962305,32.994630051218024,0,5.235983717234476,0.18699941847265986,"[6.565045102133598, 0.7505123555460584, 0.7917857282533253]",9,79.5,0.2330489250897936,0,0.2330489250897936
UGC07603,12,4.11,2.034207454953446,0.20342074549534458,7.004020754529447,2.1425219794777544,0.23805799771975047,9.597241928841756,0.20500000682594496,0.03416666780432416,15.114439905553947,0.12754358937483076,0.04251452979161025,22.491703437466835,0,2.1425219794777544,0.23805799771975047,"[7.289560299663336, 0.3304192336055983, 1.0942034757021295]",7,61.6,0.2034207454953488,0,0.2034207454953488
UGC08286,17,8.04,18.577299210048405,1.2384866140032271,24.24372589816084,20.71471524216129,1.479622517297235,29.21435527432994,0.31410943849537015,0.028555403499579104,17.31338950283267,0.23404966347474632,0.02925620793434329,25.73296975998069,1,0.31410943849537015,0.028555403499579104,"[6.668834156608415, 0.7288544103158856, 0.7544705171514944, 9.091134372509252, 1.3583539089104362, 0.42582287760033316]",6,82.4,1.2384866140032664,1,0.0281544278116654
UGC08490,30,10.15,18.52699052620763,0.6616782330788439,25.329385289531942,2.7512590601276496,0.10189848370843146,12.954851205114116,1.193440811456243,0.049726700477343455,21.600625101429173,0.46711731103902204,0.022243681478048668,31.07789374599842,0,2.7512590601276496,0.10189848370843146,"[7.089834070910432, 0.4905514795115101, 0.2756362923586084]",9,78.6,0.6616782330809061,1,0.0437433403885126
UGC08550,11,5.36,8.470169969934608,0.9411299966594009,13.265960515531349,4.696191354896521,0.5870239193620651,11.889877173291634,0.5567256914150502,0.11134513828301004,14.944097328205274,0.2073079928986709,0.10365399644933546,21.788365448084008,0,4.696191354896521,0.5870239193620651,"[6.8506982029556545, 0.468276189935312, 0.39101148051322293]",7,56.9,0.9411299966594148,1,0.148520453546125
UGC08699,37,25.7,111.56490003717366,3.187568572490676,118.78673586246211,16.69083671303712,0.49090696214815055,27.52359045096979,10.480490095487603,0.3380803256608904,32.14599757135295,6.9576917932482765,0.24848899261600987,39.45595300704629,0,16.69083671303712,0.49090696214815055,"[5.8367028598881, 1.4584937431541047, 0.11974454606138234]",2,182.4,3.187568572487312,2,0.0493536754304582
UGC09037,19,27.96,8.51012856906857,0.5005957981805041,14.39900652740145,8.018084646683866,0.5011302904177416,16.851401584183186,1.530219617366554,0.11770920133588877,19.196853492365197,0.6729720903235832,0.06729720903235832,27.172922902821547,0,8.018084646683866,0.5011302904177416,"[5.9224332569398435, 1.3834850721223277, 1.1999999999999997]",6,152.3,0.5005957981811218,0,0.5005957981811218
UGC09133,64,108.31,671.7062587550896,10.833971915404671,680.024024921809,504.82352772734845,8.27579553651391,517.3001769774274,291.410754207954,5.0243233484130005,316.36405270811207,174.86771827413725,3.179413059529768,212.29766602437428,2,174.86771827413725,3.179413059529768,"[5.860723821488255, 1.5162511707710131, 0.3173159009864791, 10.699999999999998, 51.10876722245423, 1.3675720254587826, 10.699999999999998, 9.096598554963826, 1.8556068438370588]",2,226.8,10.833971915600548,2,4.817559154911119
UGC10310,7,7.74,0.46800799113789965,0.09360159822757994,4.359828289248526,0.3943361286768028,0.0985840321692007,6.232066575842742,0.010707808980499674,0.010707808980499674,11.68616870331238,1.8158069800321445e-24,-9.079034900160722e-25,17.51319134149782,0,0.3943361286768028,0.0985840321692007,"[6.968755605902402, 0.5113804448577312, 0.9893092383320398]",9,71.4,0.0936015982275702,0,0.0936015982275702
UGC11455,33,41.93,56.90885315647343,1.8357694566604332,63.901868279406386,49.58530821024385,1.6528436070081285,60.07483089464329,39.24772288751566,1.4536193662042836,60.22676825631454,33.408341972186925,1.3920142488411218,64.87691002538524,0,49.58530821024385,1.6528436070081285,"[5.837999344615222, 1.613109658743129, 0.33655017610013055]",6,269.4,1.8357694566601543,2,1.267031270195352
UGC11914,63,9.83,499.36768403848134,8.186355476040678,507.6539534912644,184.99167746181317,3.0831946243635526,197.42108164098778,17.72085950526881,0.31089227202225983,42.579667863618,3.2882243546934578,0.060893043605434405,40.576436892217245,2,3.2882243546934578,0.060893043605434405,"[6.1127289473105515, 1.4246420883408635, 0.1281501829985622, 9.75235243888811, 0.974091146087012, 0.3620135390088929, 10.699999999999998, 8.423566991440701, 1.0933643042759513]",2,288.1,8.186355475805337,2,0.081996680155877
UGC12506,31,49.99,21.004223962766126,0.7242835849229698,27.872198371736417,4.143845474545422,0.14799448123376507,14.445807088000862,1.7647756897302844,0.07059102758921137,22.368698916641165,1.3055647936136776,0.05934385425516717,32.211449633979996,0,4.143845474545422,0.14799448123376507,"[6.878817904974156, 1.0431282072418597, 0.18727391553536168]",6,234.0,0.7242835849262651,1,0.1314857725239911
UGC12632,15,10.66,0.8544147562417581,0.06572421201859678,6.2705151584461785,0.988264072752662,0.08235533939605517,9.112414676059291,0.3545584743668061,0.039395386040756236,16.602859680980064,0.2340447422356846,0.03900745703928077,24.606496552155576,0,0.988264072752662,0.08235533939605517,"[6.596597639552876, 0.6916639974794708, 0.6102989965755741]",9,71.7,0.0657242120185977,0,0.0657242120185977
UGCA442,8,6.33,3.6808134062433595,0.61346890104056,7.839696489603031,2.772073274253778,0.5544146548507556,9.010397899293284,0.11602208175907455,0.058011040879537276,12.592671331838089,0.051305425998633164,-0.051305425998633164,18.766279301117155,0,2.772073274253778,0.5544146548507556,"[6.580832762331513, 0.6423587541069291, 0.8026143031925576]",9,56.4,0.6134689010405746,0,0.6134689010405746
